perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(229, 0.77640176), (1109, 0.5173037), (203, 0.39943928), (310, 0.2898983), (353, 0.21014574), (581, 0.18691906), (321, 0.16588463), (449, 0.16187462), (537, 0.12120178), (236, 0.094969906), (474, 0.08038975), (428, 0.06748152), (472, 0.06363472), (155, 0.06294854), (707, 0.050293095), (197, 0.047434304), (684, 0.04073462), (53, 0.036298897), (326, 0.03516374), (277, 0.034503512)]","[229, 1109, 203, 310, 353, 581, 321, 449, 537, 236, 474, 428, 472, 155, 707, 197, 684, 53, 326, 277]",40,"[509, 430, 81, 567, 209, 300, 688, 258, 686, 78, 6, 186, 126, 187, 175, 95, 357, 384, 257, 180, 402, 340, 293, 272, 565, 242, 49, 517, 189, 181, 173, 88, 549, 54, 194, 171, 143, 259, 21, 228]",18,"[687, 510, 10, 650, 176, 434, 683, 55, 182, 456, 335, 337, 221, 226, 227, 232, 240, 685]"
"[(229, 0.81523424), (1109, 0.4765178), (310, 0.23640765), (203, 0.19365066), (537, 0.18659428), (449, 0.16003373), (321, 0.15482874), (353, 0.13158634), (581, 0.12494602), (236, 0.11440024), (472, 0.068567514), (474, 0.065296106), (428, 0.039181992), (684, 0.03779421), (473, 0.035902955), (82, 0.03386498), (277, 0.029396936), (743, 0.029315775), (155, 0.027013876), (707, 0.023910344)]","[229, 1109, 310, 203, 537, 449, 321, 353, 581, 236, 472, 474, 428, 684, 473, 82, 277, 743, 155, 707]",38,"[176, 10, 402, 683, 173, 186, 55, 340, 686, 240, 688, 126, 565, 510, 685, 226, 194, 242, 434, 180, 357, 257, 175, 221, 687, 209, 181, 430, 95, 143, 21, 456, 293, 650, 335, 187, 509, 337]",20,"[384, 258, 259, 517, 6, 272, 549, 171, 300, 49, 54, 182, 567, 189, 78, 81, 88, 227, 228, 232]"
"[(229, 0.61672354), (1109, 0.44200295), (203, 0.38311273), (449, 0.121476315), (321, 0.11187322), (353, 0.092493996), (473, 0.086146094), (310, 0.07650438), (581, 0.06716734), (537, 0.047969643), (236, 0.04447911), (428, 0.028957184), (197, 0.025420075), (743, 0.021062983), (474, 0.02017959), (277, 0.019835157), (684, 0.01979118), (155, 0.017422695), (82, 0.017406557), (326, 0.015999129)]","[229, 1109, 203, 449, 321, 353, 473, 310, 581, 537, 236, 428, 197, 743, 474, 277, 684, 155, 82, 326]",33,"[181, 687, 189, 565, 242, 126, 209, 402, 143, 180, 300, 182, 335, 430, 434, 272, 186, 683, 227, 54, 259, 240, 567, 257, 88, 221, 21, 293, 686, 171, 81, 55, 175]",25,"[384, 258, 517, 6, 510, 688, 10, 650, 549, 173, 176, 49, 187, 194, 456, 78, 337, 340, 95, 226, 228, 357, 232, 685, 509]"
"[(229, 0.6582024), (1109, 0.39652604), (310, 0.12563689), (203, 0.10261834), (321, 0.09284019), (537, 0.07509651), (449, 0.0622068), (472, 0.049125668), (353, 0.04377791), (474, 0.030048857), (581, 0.025461113), (428, 0.025064178), (236, 0.022563074), (326, 0.016687214), (473, 0.015547494), (684, 0.015305579), (155, 0.015130686), (716, 0.01485676), (743, 0.014518212), (86, 0.013611723)]","[229, 1109, 310, 203, 321, 537, 449, 472, 353, 474, 581, 428, 236, 326, 473, 684, 155, 716, 743, 86]",24,"[209, 567, 81, 685, 337, 293, 565, 55, 430, 549, 171, 221, 517, 78, 194, 187, 402, 258, 126, 434, 6, 189, 227, 456]",34,"[384, 257, 259, 687, 510, 688, 10, 650, 143, 272, 21, 300, 173, 175, 176, 49, 683, 180, 181, 54, 182, 186, 335, 340, 88, 95, 226, 228, 357, 232, 240, 242, 686, 509]"
"[(229, 0.47310063), (1109, 0.15089098), (203, 0.10356364), (310, 0.08115423), (537, 0.051708374), (321, 0.050892793), (353, 0.038746882), (581, 0.03599831), (236, 0.03494015), (449, 0.02918389), (472, 0.025739875), (82, 0.013783291), (684, 0.013332484), (743, 0.012748325), (197, 0.011886448), (474, 0.01145941), (277, 0.011383245), (987, 0.010353719), (473, 0.010252486), (428, 0.010105935)]","[229, 1109, 203, 310, 537, 321, 353, 581, 236, 449, 472, 82, 684, 743, 197, 474, 277, 987, 473, 428]",18,"[55, 171, 81, 10, 402, 650, 258, 300, 209, 257, 49, 175, 6, 430, 567, 384, 143, 181]",40,"[259, 687, 517, 510, 688, 272, 21, 293, 549, 173, 176, 434, 683, 180, 54, 182, 565, 186, 187, 189, 194, 456, 78, 335, 337, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.6584384), (1109, 0.4702629), (236, 0.27162352), (203, 0.2550089), (537, 0.17014325), (310, 0.15595959), (321, 0.15129837), (449, 0.08973075), (473, 0.07509154), (353, 0.07325482), (581, 0.06352352), (197, 0.03566105), (474, 0.033992708), (428, 0.032619733), (472, 0.031370874), (155, 0.027085407), (707, 0.023503946), (743, 0.020495407), (326, 0.019876974), (684, 0.01861363)]","[229, 1109, 236, 203, 537, 310, 321, 449, 473, 353, 581, 197, 474, 428, 472, 155, 707, 743, 326, 684]",28,"[259, 357, 272, 186, 194, 384, 258, 81, 434, 565, 187, 209, 54, 402, 21, 221, 227, 95, 456, 173, 300, 335, 257, 181, 182, 430, 171, 10]",30,"[687, 517, 6, 510, 688, 650, 143, 293, 549, 175, 176, 49, 683, 180, 55, 567, 189, 78, 337, 340, 88, 226, 228, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.62179023), (1109, 0.3981835), (203, 0.2605776), (310, 0.18491232), (353, 0.16741253), (474, 0.13347529), (537, 0.08714756), (321, 0.078848206), (581, 0.07378792), (449, 0.05682511), (472, 0.031327736), (82, 0.024758091), (684, 0.022914153), (236, 0.022420652), (743, 0.020543868), (277, 0.019494332), (707, 0.01737981), (282, 0.016510298), (428, 0.016405242), (155, 0.016384894)]","[229, 1109, 203, 310, 353, 474, 537, 321, 581, 449, 472, 82, 684, 236, 743, 277, 707, 282, 428, 155]",22,"[357, 688, 549, 181, 186, 567, 258, 259, 685, 173, 430, 182, 176, 565, 226, 10, 335, 232, 384, 509, 227, 88]",36,"[257, 687, 517, 6, 510, 650, 143, 272, 402, 21, 293, 171, 300, 175, 49, 434, 683, 180, 54, 55, 187, 189, 194, 456, 78, 81, 209, 337, 340, 221, 95, 228, 240, 242, 686, 126]"
"[(229, 0.53188723), (1109, 0.2999235), (203, 0.1332442), (310, 0.06793916), (581, 0.052165277), (353, 0.05122696), (321, 0.047463153), (537, 0.04077514), (236, 0.037359636), (449, 0.035383224), (474, 0.03375616), (428, 0.02778895), (473, 0.026597193), (743, 0.020233676), (472, 0.018948797), (277, 0.01634712), (197, 0.016176881), (82, 0.01593197), (707, 0.014499477), (155, 0.013543783)]","[229, 1109, 203, 310, 581, 353, 321, 537, 236, 449, 474, 428, 473, 743, 472, 277, 197, 82, 707, 155]",24,"[687, 55, 221, 509, 357, 240, 189, 565, 175, 683, 685, 384, 402, 228, 78, 81, 227, 232, 176, 549, 337, 54, 49, 186]",34,"[257, 258, 259, 517, 6, 510, 688, 10, 650, 143, 272, 21, 293, 171, 300, 173, 430, 434, 180, 181, 182, 187, 567, 194, 456, 335, 209, 340, 88, 95, 226, 242, 686, 126]"
"[(229, 0.73632747), (1109, 0.48477396), (203, 0.3051547), (449, 0.18126732), (353, 0.16700631), (236, 0.15235487), (310, 0.13797806), (321, 0.12034216), (537, 0.114325464), (581, 0.073777236), (474, 0.0580788), (473, 0.035034753), (428, 0.03384514), (277, 0.033793755), (472, 0.03006901), (684, 0.024788199), (53, 0.021717956), (155, 0.019246673), (707, 0.01828861), (716, 0.017188964)]","[229, 1109, 203, 449, 353, 236, 310, 321, 537, 581, 474, 473, 428, 277, 472, 684, 53, 155, 707, 716]",37,"[293, 10, 258, 430, 187, 384, 78, 126, 81, 180, 685, 402, 21, 226, 176, 650, 335, 517, 49, 357, 272, 259, 240, 509, 55, 173, 510, 88, 683, 143, 300, 175, 6, 337, 171, 565, 95]",21,"[257, 687, 688, 549, 434, 181, 54, 182, 186, 567, 189, 194, 456, 209, 340, 221, 227, 228, 232, 242, 686]"
"[(229, 0.2882047), (1109, 0.12983792), (203, 0.05504099), (310, 0.041048713), (321, 0.03150159), (236, 0.025196575), (537, 0.022601172), (449, 0.018873544), (474, 0.015258055), (353, 0.013232762), (581, 0.010492244), (326, 0.008740966), (428, 0.0071657156), (155, 0.0071167536), (472, 0.006880056), (707, 0.00666588), (684, 0.0065630306), (473, 0.0065001487), (716, 0.0063116336), (197, 0.0059419503)]","[229, 1109, 203, 310, 321, 236, 537, 449, 474, 353, 581, 326, 428, 155, 472, 707, 684, 473, 716, 197]",6,"[259, 272, 510, 187, 180, 176]",52,"[384, 257, 258, 687, 517, 6, 688, 10, 650, 143, 402, 21, 293, 549, 171, 300, 173, 430, 175, 49, 434, 683, 181, 54, 55, 182, 565, 186, 567, 189, 194, 456, 78, 335, 81, 209, 337, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.8001859), (1109, 0.5318673), (203, 0.3955977), (310, 0.2220358), (321, 0.21987066), (537, 0.19719304), (449, 0.15035442), (353, 0.14144924), (581, 0.08941899), (473, 0.04961485), (236, 0.04364735), (684, 0.040985532), (428, 0.04083163), (282, 0.037096158), (743, 0.033006184), (197, 0.029837737), (472, 0.028126216), (707, 0.026805053), (987, 0.025958905), (277, 0.025958154)]","[229, 1109, 203, 310, 321, 537, 449, 353, 581, 473, 236, 684, 428, 282, 743, 197, 472, 707, 987, 277]",35,"[687, 509, 176, 337, 78, 549, 240, 402, 567, 335, 456, 55, 232, 81, 517, 171, 384, 340, 293, 686, 6, 21, 227, 194, 95, 430, 88, 259, 258, 181, 228, 182, 434, 221, 565]",23,"[257, 510, 688, 10, 650, 143, 272, 300, 173, 175, 49, 683, 180, 54, 186, 187, 189, 209, 226, 357, 242, 685, 126]"
"[(229, 0.6861191), (1109, 0.45235166), (353, 0.15118772), (321, 0.121510014), (310, 0.10825379), (203, 0.102021486), (449, 0.08268893), (537, 0.06795297), (473, 0.04955527), (236, 0.04788671), (581, 0.034750145), (428, 0.034704342), (684, 0.031140674), (197, 0.029725233), (474, 0.028031563), (277, 0.025859728), (707, 0.025840674), (716, 0.02575542), (472, 0.024096053), (743, 0.02180149)]","[229, 1109, 353, 321, 310, 203, 449, 537, 473, 236, 581, 428, 684, 197, 474, 277, 707, 716, 472, 743]",31,"[95, 683, 81, 240, 227, 293, 337, 384, 510, 272, 88, 549, 181, 221, 173, 257, 258, 686, 186, 335, 21, 430, 685, 456, 6, 171, 78, 176, 228, 509, 232]",27,"[259, 687, 517, 688, 10, 650, 143, 402, 300, 175, 49, 434, 180, 54, 55, 182, 565, 187, 567, 189, 194, 209, 340, 226, 357, 242, 126]"
"[(229, 0.6965956), (1109, 0.5656761), (310, 0.21493533), (203, 0.1866346), (353, 0.13676035), (537, 0.13575938), (236, 0.10906981), (321, 0.086691506), (449, 0.08171471), (474, 0.08161317), (581, 0.076359965), (473, 0.07197277), (472, 0.03924532), (428, 0.031637985), (326, 0.02946683), (197, 0.026292628), (743, 0.025553375), (684, 0.025429027), (277, 0.023961766), (707, 0.02210737)]","[229, 1109, 310, 203, 353, 537, 236, 321, 449, 474, 581, 473, 472, 428, 326, 197, 743, 684, 277, 707]",26,"[258, 6, 226, 49, 181, 650, 182, 687, 189, 10, 686, 685, 683, 232, 81, 240, 549, 402, 242, 384, 95, 259, 335, 357, 173, 176]",32,"[257, 517, 510, 688, 143, 272, 21, 293, 171, 300, 430, 175, 434, 180, 54, 55, 565, 186, 187, 567, 194, 456, 78, 209, 337, 340, 88, 221, 227, 228, 509, 126]"
"[(229, 0.5375474), (1109, 0.34272867), (310, 0.15684599), (321, 0.107486464), (203, 0.09975937), (353, 0.06779046), (449, 0.051953476), (537, 0.049343918), (474, 0.04747775), (581, 0.04162451), (236, 0.039325546), (428, 0.026139239), (472, 0.025074653), (473, 0.021213366), (277, 0.015919495), (743, 0.015045356), (197, 0.014664281), (53, 0.013610743), (86, 0.013227426), (326, 0.012624253)]","[229, 1109, 310, 321, 203, 353, 449, 537, 474, 581, 236, 428, 472, 473, 277, 743, 197, 53, 86, 326]",16,"[357, 181, 272, 688, 175, 509, 335, 240, 189, 402, 173, 456, 81, 78, 257, 510]",42,"[384, 258, 259, 687, 517, 6, 10, 650, 143, 21, 293, 549, 171, 300, 430, 176, 49, 434, 683, 180, 54, 55, 182, 565, 186, 187, 567, 194, 209, 337, 340, 88, 221, 95, 226, 227, 228, 232, 242, 685, 686, 126]"
"[(229, 0.8132949), (203, 0.5124241), (1109, 0.47612694), (321, 0.31819904), (353, 0.2864519), (310, 0.2718881), (449, 0.17570814), (537, 0.15811303), (236, 0.13156237), (473, 0.11284519), (707, 0.08276588), (581, 0.07876407), (197, 0.06986284), (474, 0.06485785), (428, 0.06033996), (155, 0.059709802), (684, 0.05662077), (472, 0.05454524), (277, 0.049836397), (86, 0.037142616)]","[229, 203, 1109, 321, 353, 310, 449, 537, 236, 473, 707, 581, 197, 474, 428, 155, 684, 472, 277, 86]",41,"[189, 685, 335, 227, 258, 687, 173, 126, 182, 456, 6, 78, 517, 226, 143, 95, 187, 686, 434, 272, 10, 257, 242, 180, 49, 175, 194, 688, 300, 176, 55, 221, 181, 510, 228, 259, 565, 549, 54, 171, 402]",17,"[384, 650, 21, 293, 430, 683, 186, 567, 81, 209, 337, 340, 88, 357, 232, 240, 509]"
"[(229, 0.8267287), (1109, 0.6622689), (310, 0.45967388), (353, 0.30423883), (449, 0.2845393), (203, 0.26065075), (537, 0.22120968), (321, 0.15909731), (581, 0.155493), (236, 0.100290395), (474, 0.087384984), (743, 0.057466567), (82, 0.053083092), (53, 0.040963195), (716, 0.040059768), (707, 0.039943386), (155, 0.037676867), (473, 0.03540713), (987, 0.034993764), (684, 0.03461522)]","[229, 1109, 310, 353, 449, 203, 537, 321, 581, 236, 474, 743, 82, 53, 716, 707, 155, 473, 987, 684]",40,"[567, 456, 509, 565, 384, 181, 685, 226, 54, 683, 242, 300, 173, 337, 232, 10, 186, 549, 257, 293, 357, 182, 194, 650, 49, 55, 143, 176, 126, 259, 221, 434, 687, 21, 81, 6, 517, 402, 340, 258]",18,"[510, 688, 272, 171, 430, 175, 180, 187, 189, 78, 335, 209, 88, 95, 227, 228, 240, 686]"
"[(229, 0.7235588), (1109, 0.40164176), (203, 0.27998468), (310, 0.21111791), (449, 0.1400584), (321, 0.10574636), (236, 0.09991567), (472, 0.09952633), (353, 0.096866764), (581, 0.061722644), (474, 0.056934766), (537, 0.054686118), (197, 0.04765436), (743, 0.034039486), (277, 0.03204615), (473, 0.031675283), (707, 0.03061493), (282, 0.026923316), (428, 0.024863344), (82, 0.021764915)]","[229, 1109, 203, 310, 449, 321, 236, 472, 353, 581, 474, 537, 197, 743, 277, 473, 707, 282, 428, 82]",29,"[335, 357, 6, 95, 567, 187, 259, 189, 258, 257, 49, 78, 293, 434, 456, 175, 687, 143, 242, 54, 221, 650, 549, 171, 228, 226, 340, 232, 337]",29,"[384, 517, 510, 688, 10, 272, 402, 21, 300, 173, 430, 176, 683, 180, 181, 55, 182, 565, 186, 194, 81, 209, 88, 227, 240, 685, 686, 509, 126]"
"[(229, 0.09352811), (1109, 0.041385002), (203, 0.028554093), (321, 0.013730396), (236, 0.012110833), (310, 0.011917009), (449, 0.00977785), (353, 0.0090448), (581, 0.0072310385), (537, 0.006938868), (473, 0.006235454), (277, 0.0061531146), (707, 0.006048749), (472, 0.0051098536), (428, 0.0050689313), (197, 0.0050025857), (743, 0.004063559), (82, 0.0039990265), (684, 0.0038019505), (326, 0.0036797272)]","[229, 1109, 203, 321, 236, 310, 449, 353, 581, 537, 473, 277, 707, 472, 428, 197, 743, 82, 684, 326]",3,"[54, 456, 257]",55,"[384, 258, 259, 687, 517, 6, 510, 688, 10, 650, 143, 272, 402, 21, 293, 549, 171, 300, 173, 430, 175, 176, 49, 434, 683, 180, 181, 55, 182, 565, 186, 187, 567, 189, 194, 78, 335, 81, 209, 337, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.7118907), (203, 0.50642675), (1109, 0.45640755), (581, 0.16986585), (537, 0.15549837), (236, 0.13519002), (449, 0.11610227), (353, 0.11089363), (321, 0.108289935), (473, 0.05201821), (310, 0.047961675), (472, 0.042351525), (428, 0.036701668), (684, 0.034955125), (707, 0.033972748), (155, 0.03161038), (743, 0.028853077), (277, 0.027219193), (474, 0.026960028), (197, 0.026842501)]","[229, 203, 1109, 581, 537, 236, 449, 353, 321, 473, 310, 472, 428, 684, 707, 155, 743, 277, 474, 197]",37,"[650, 55, 176, 688, 258, 209, 21, 567, 232, 430, 293, 194, 357, 81, 173, 384, 180, 221, 687, 88, 300, 189, 228, 182, 49, 259, 257, 226, 337, 10, 456, 186, 240, 509, 685, 565, 187]",21,"[517, 6, 510, 143, 272, 402, 549, 171, 175, 434, 683, 181, 54, 78, 335, 340, 95, 227, 242, 686, 126]"
"[(229, 0.80335224), (1109, 0.5209417), (203, 0.23830162), (236, 0.23388092), (449, 0.21506476), (537, 0.18861291), (321, 0.18442662), (581, 0.15722354), (310, 0.15636235), (474, 0.15379214), (353, 0.13693926), (472, 0.081427634), (428, 0.07788677), (743, 0.06554461), (473, 0.047962204), (684, 0.042793173), (707, 0.04030625), (326, 0.034144297), (197, 0.030209389), (282, 0.028765563)]","[229, 1109, 203, 236, 449, 537, 321, 581, 310, 474, 353, 472, 428, 743, 473, 684, 707, 326, 197, 282]",33,"[517, 228, 95, 49, 88, 456, 567, 384, 402, 683, 143, 171, 221, 186, 293, 54, 182, 126, 6, 687, 340, 510, 257, 272, 650, 242, 55, 189, 688, 81, 78, 176, 337]",25,"[258, 259, 10, 21, 549, 300, 173, 430, 175, 434, 180, 181, 565, 187, 194, 335, 209, 226, 227, 357, 232, 240, 685, 686, 509]"
"[(229, 0.69982654), (1109, 0.50847495), (203, 0.34316185), (321, 0.21336772), (537, 0.2123648), (310, 0.19439167), (449, 0.13146135), (353, 0.11322561), (472, 0.08285803), (581, 0.07240172), (236, 0.06927255), (473, 0.06552235), (474, 0.06439695), (155, 0.041265015), (277, 0.037202142), (428, 0.035356794), (197, 0.033718593), (684, 0.032738823), (86, 0.03195278), (743, 0.029566258)]","[229, 1109, 203, 321, 537, 310, 449, 353, 472, 581, 236, 473, 474, 155, 277, 428, 197, 684, 86, 743]",29,"[95, 88, 687, 81, 357, 686, 549, 54, 227, 340, 240, 259, 242, 221, 335, 567, 194, 272, 143, 337, 187, 173, 683, 209, 6, 565, 688, 257, 402]",29,"[384, 258, 517, 510, 10, 650, 21, 293, 171, 300, 430, 175, 176, 49, 434, 180, 181, 55, 182, 186, 189, 456, 78, 226, 228, 232, 685, 509, 126]"
"[(229, 0.84913886), (1109, 0.68396026), (321, 0.48494682), (353, 0.32169715), (310, 0.31063533), (449, 0.30669308), (537, 0.23872909), (203, 0.20595051), (473, 0.13232818), (236, 0.112042695), (474, 0.098106615), (472, 0.076662816), (428, 0.07216198), (707, 0.07029867), (581, 0.059834097), (743, 0.054728046), (684, 0.050738327), (326, 0.045716792), (53, 0.0450278), (716, 0.044442292)]","[229, 1109, 321, 353, 310, 449, 537, 203, 473, 236, 474, 472, 428, 707, 581, 743, 684, 326, 53, 716]",45,"[171, 456, 126, 180, 95, 357, 6, 430, 434, 187, 300, 194, 81, 340, 226, 55, 228, 175, 49, 565, 209, 509, 272, 88, 78, 384, 510, 259, 21, 686, 240, 242, 687, 549, 232, 181, 293, 176, 257, 173, 335, 54, 258, 227, 221]",13,"[517, 688, 10, 650, 143, 402, 683, 182, 186, 567, 189, 337, 685]"
"[(229, 0.8034411), (1109, 0.62080437), (203, 0.47692797), (537, 0.31717882), (310, 0.30647), (353, 0.18779019), (321, 0.1652281), (581, 0.16078095), (449, 0.11948394), (474, 0.10164669), (473, 0.081473514), (743, 0.07476519), (236, 0.06811763), (472, 0.058785524), (684, 0.05484891), (197, 0.051339015), (277, 0.051330492), (428, 0.047052864), (155, 0.042035535), (326, 0.039155565)]","[229, 1109, 203, 537, 310, 353, 321, 581, 449, 474, 473, 743, 236, 472, 684, 197, 277, 428, 155, 326]",46,"[509, 510, 567, 430, 340, 357, 181, 549, 227, 258, 187, 194, 686, 180, 88, 6, 232, 300, 54, 384, 228, 143, 226, 55, 189, 434, 182, 175, 10, 337, 257, 78, 517, 456, 272, 293, 176, 95, 126, 240, 221, 685, 650, 173, 688, 186]",12,"[259, 687, 402, 21, 171, 49, 683, 565, 335, 81, 209, 242]"
"[(229, 0.027038801), (1109, 0.009098483), (203, 0.008342068), (321, 0.005939166), (581, 0.00466983), (449, 0.0040931576), (310, 0.004083475), (537, 0.0035931754), (353, 0.0035883833), (472, 0.003321591), (236, 0.0032155593), (474, 0.002413611), (684, 0.0018912436), (197, 0.0017688333), (716, 0.0017686243), (277, 0.001736572), (428, 0.0017164944), (155, 0.0016827487), (473, 0.0016534628), (743, 0.0016119834)]","[229, 1109, 203, 321, 581, 449, 310, 537, 353, 472, 236, 474, 684, 197, 716, 277, 428, 155, 473, 743]",1,[549],57,"[384, 257, 258, 259, 687, 517, 6, 510, 688, 10, 650, 143, 272, 402, 21, 293, 171, 300, 173, 430, 175, 176, 49, 434, 683, 180, 181, 54, 55, 182, 565, 186, 187, 567, 189, 194, 456, 78, 335, 81, 209, 337, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.86055636), (1109, 0.66545564), (203, 0.50189316), (310, 0.42739308), (353, 0.35352865), (321, 0.32812876), (537, 0.31352577), (449, 0.25427598), (581, 0.15033399), (236, 0.1427963), (472, 0.11847861), (707, 0.10755862), (474, 0.08993626), (428, 0.08846701), (684, 0.085411415), (473, 0.07180698), (155, 0.060941853), (326, 0.05013837), (743, 0.04748782), (716, 0.04551635)]","[229, 1109, 203, 310, 353, 321, 537, 449, 581, 236, 472, 707, 474, 428, 684, 473, 155, 326, 743, 716]",47,"[402, 181, 567, 21, 189, 171, 517, 337, 187, 240, 300, 143, 683, 259, 173, 434, 232, 242, 88, 95, 293, 194, 456, 54, 686, 549, 186, 687, 509, 357, 257, 688, 226, 650, 6, 81, 55, 227, 182, 430, 335, 510, 175, 209, 340, 180, 78]",11,"[384, 258, 10, 272, 176, 49, 565, 221, 228, 685, 126]"
"[(229, 0.79300094), (1109, 0.47244474), (321, 0.29077813), (310, 0.28867713), (203, 0.23404168), (353, 0.22323962), (449, 0.18920138), (236, 0.18818898), (537, 0.14118184), (581, 0.12902264), (472, 0.11035607), (428, 0.07415468), (473, 0.05959185), (197, 0.059456363), (326, 0.05512885), (277, 0.044936206), (82, 0.03939571), (474, 0.038612366), (743, 0.037035108), (86, 0.033940338)]","[229, 1109, 321, 310, 203, 353, 449, 236, 537, 581, 472, 428, 473, 197, 326, 277, 82, 474, 743, 86]",35,"[171, 337, 21, 258, 126, 517, 687, 335, 240, 242, 300, 430, 683, 187, 78, 650, 55, 293, 181, 88, 685, 186, 10, 688, 272, 402, 49, 189, 180, 686, 565, 257, 175, 456, 549]",23,"[384, 259, 6, 510, 143, 173, 176, 434, 54, 182, 567, 194, 81, 209, 340, 221, 95, 226, 227, 228, 357, 232, 509]"
"[(229, 0.76479626), (1109, 0.59730756), (203, 0.4001724), (310, 0.2712498), (321, 0.20987903), (449, 0.13094552), (537, 0.13086295), (581, 0.10826431), (353, 0.102647334), (474, 0.094996), (236, 0.08580037), (428, 0.059066318), (197, 0.04328424), (472, 0.038998306), (684, 0.031572968), (473, 0.028380843), (155, 0.025451489), (987, 0.025026703), (743, 0.023582336), (707, 0.02310685)]","[229, 1109, 203, 310, 321, 449, 537, 581, 353, 474, 236, 428, 197, 472, 684, 473, 155, 987, 743, 707]",45,"[6, 194, 384, 293, 55, 340, 337, 685, 650, 189, 517, 187, 126, 21, 232, 357, 78, 81, 242, 683, 335, 221, 510, 49, 456, 143, 10, 549, 430, 272, 300, 687, 565, 186, 180, 176, 95, 402, 175, 182, 240, 54, 209, 567, 228]",13,"[257, 258, 259, 688, 171, 173, 434, 181, 88, 226, 227, 686, 509]"
"[(229, 0.5565991), (1109, 0.31831253), (203, 0.08762865), (537, 0.081958994), (321, 0.06570469), (310, 0.059015457), (449, 0.053326003), (236, 0.05231321), (353, 0.03873885), (707, 0.028174855), (474, 0.024718862), (428, 0.019008348), (197, 0.015119676), (684, 0.014543142), (277, 0.01378029), (155, 0.013361068), (581, 0.012723703), (743, 0.01263532), (326, 0.012555114), (473, 0.011489412)]","[229, 1109, 203, 537, 321, 310, 449, 236, 353, 707, 474, 428, 197, 684, 277, 155, 581, 743, 326, 473]",22,"[175, 78, 384, 300, 687, 95, 683, 143, 430, 227, 685, 565, 650, 54, 55, 257, 510, 293, 6, 81, 126, 194]",36,"[258, 259, 517, 688, 10, 272, 402, 21, 549, 171, 173, 176, 49, 434, 180, 181, 182, 186, 187, 567, 189, 456, 335, 209, 337, 340, 88, 221, 226, 228, 357, 232, 240, 242, 686, 509]"
