perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(99, 0.36402804), (285, 0.3399397), (95, 0.22036037), (88, 0.12057105), (306, 0.110463046), (10, 0.103047386), (186, 0.09848494), (229, 0.09512242), (146, 0.094907105), (507, 0.083381735), (174, 0.07333976), (184, 0.07245242), (21, 0.06301592), (366, 0.06275573), (239, 0.052268527), (212, 0.043464568), (878, 0.04146717), (518, 0.041172847), (477, 0.036990892), (149, 0.034386996)]","[99, 285, 95, 88, 306, 10, 186, 229, 146, 507, 174, 184, 21, 366, 239, 212, 878, 518, 477, 149]",2,"[270, 357]",21,"[257, 259, 323, 326, 263, 327, 328, 209, 287, 353, 355, 356, 293, 358, 359, 360, 361, 299, 300, 302, 49]"
"[(285, 0.643649), (99, 0.55471134), (95, 0.48242754), (306, 0.34254614), (186, 0.3047015), (88, 0.28855345), (229, 0.27132615), (507, 0.27099973), (10, 0.26448017), (146, 0.25497097), (174, 0.25478584), (21, 0.25268134), (184, 0.19743647), (366, 0.18892002), (239, 0.14713013), (878, 0.13885745), (518, 0.13377352), (212, 0.12801914), (477, 0.12204414), (20, 0.12021593)]","[285, 99, 95, 306, 186, 88, 229, 507, 10, 146, 174, 21, 184, 366, 239, 878, 518, 212, 477, 20]",15,"[358, 323, 257, 287, 293, 263, 361, 270, 299, 327, 209, 357, 360, 302, 356]",8,"[259, 326, 328, 353, 355, 359, 300, 49]"
"[(285, 0.50134534), (99, 0.4400632), (95, 0.3150983), (306, 0.18637837), (186, 0.17611161), (10, 0.17082058), (146, 0.16049363), (229, 0.15791748), (88, 0.15551421), (507, 0.1477522), (174, 0.13784778), (184, 0.13730322), (21, 0.12164693), (366, 0.10249794), (239, 0.08541555), (878, 0.07682033), (212, 0.07258058), (518, 0.071198456), (477, 0.06674408), (20, 0.06439448)]","[285, 99, 95, 306, 186, 10, 146, 229, 88, 507, 174, 184, 21, 366, 239, 878, 212, 518, 477, 20]",9,"[327, 358, 357, 263, 356, 287, 257, 299, 293]",14,"[259, 323, 326, 328, 270, 209, 353, 355, 359, 360, 361, 300, 302, 49]"
"[(99, 0.37693486), (285, 0.36464274), (95, 0.2701784), (306, 0.1570676), (88, 0.14161962), (146, 0.1154765), (186, 0.11531676), (229, 0.10991563), (174, 0.10667017), (10, 0.10294635), (184, 0.09150503), (507, 0.089663915), (21, 0.08755761), (239, 0.06510865), (366, 0.061249822), (878, 0.05538305), (518, 0.051322773), (477, 0.04722235), (420, 0.043375358), (212, 0.04314285)]","[99, 285, 95, 306, 88, 146, 186, 229, 174, 10, 184, 507, 21, 239, 366, 878, 518, 477, 420, 212]",2,"[328, 323]",21,"[257, 259, 326, 263, 327, 270, 209, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 299, 300, 302, 49]"
"[(285, 0.3670075), (99, 0.32707417), (95, 0.19145495), (306, 0.123253234), (10, 0.110867225), (88, 0.1041973), (229, 0.10237707), (146, 0.09476029), (174, 0.08664203), (186, 0.08543056), (21, 0.080928445), (507, 0.07583356), (184, 0.06924047), (366, 0.060555704), (239, 0.05429283), (878, 0.04493224), (212, 0.042881355), (518, 0.042570718), (149, 0.03631564), (20, 0.036174126)]","[285, 99, 95, 306, 10, 88, 229, 146, 174, 186, 21, 507, 184, 366, 239, 878, 212, 518, 149, 20]",2,"[270, 49]",21,"[257, 259, 323, 326, 263, 327, 328, 209, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 299, 300, 302]"
"[(99, 0.70946234), (285, 0.69398224), (95, 0.62823147), (88, 0.4977606), (306, 0.49427128), (146, 0.45156562), (229, 0.44922656), (186, 0.44835192), (10, 0.43173048), (507, 0.4107841), (21, 0.40104282), (184, 0.37422583), (174, 0.37061283), (366, 0.322736), (239, 0.29548484), (518, 0.2547033), (212, 0.24936806), (878, 0.24898218), (20, 0.23498294), (149, 0.2273719)]","[99, 285, 95, 88, 306, 146, 229, 186, 10, 507, 21, 184, 174, 366, 239, 518, 212, 878, 20, 149]",20,"[302, 257, 326, 360, 353, 270, 328, 293, 356, 299, 300, 49, 259, 359, 358, 355, 323, 287, 361, 263]",3,"[327, 209, 357]"
"[(285, 0.7705387), (99, 0.71857864), (95, 0.6609421), (306, 0.5443016), (10, 0.49531832), (88, 0.4834382), (146, 0.46613088), (229, 0.4620993), (186, 0.45289618), (507, 0.45137239), (21, 0.42023975), (174, 0.40676203), (184, 0.38460118), (366, 0.3626998), (239, 0.2875611), (212, 0.28742027), (878, 0.27693698), (477, 0.2631971), (518, 0.26065177), (420, 0.24644096)]","[285, 99, 95, 306, 10, 88, 146, 229, 186, 507, 21, 174, 184, 366, 239, 212, 878, 477, 518, 420]",20,"[293, 259, 353, 300, 263, 359, 360, 357, 209, 299, 355, 323, 287, 327, 358, 356, 270, 328, 257, 361]",3,"[326, 302, 49]"
"[(285, 0.68271995), (99, 0.62084144), (95, 0.5965694), (88, 0.47192815), (306, 0.44070435), (229, 0.42431465), (146, 0.41192812), (10, 0.4095069), (186, 0.40548503), (174, 0.39827007), (507, 0.37090346), (21, 0.36617094), (184, 0.354213), (366, 0.28970036), (239, 0.27295786), (212, 0.2430236), (518, 0.22270732), (477, 0.2171159), (878, 0.2143133), (20, 0.20131466)]","[285, 99, 95, 88, 306, 229, 146, 10, 186, 174, 507, 21, 184, 366, 239, 212, 518, 477, 878, 20]",17,"[293, 300, 357, 360, 302, 257, 359, 356, 358, 353, 259, 328, 361, 323, 287, 299, 270]",6,"[326, 263, 327, 209, 355, 49]"
"[(285, 0.46653867), (99, 0.42136827), (95, 0.28015146), (306, 0.17390779), (186, 0.1598465), (88, 0.15207267), (229, 0.1460485), (10, 0.1379024), (507, 0.13710001), (174, 0.13414706), (184, 0.1220037), (146, 0.10135379), (21, 0.096080355), (366, 0.08735983), (239, 0.082192), (212, 0.06562935), (518, 0.06521226), (878, 0.061362326), (149, 0.057181336), (477, 0.05651224)]","[285, 99, 95, 306, 186, 88, 229, 10, 507, 174, 184, 146, 21, 366, 239, 212, 518, 878, 149, 477]",3,"[263, 361, 257]",20,"[259, 323, 326, 327, 328, 270, 209, 287, 353, 355, 356, 293, 357, 358, 359, 360, 299, 300, 302, 49]"
"[(99, 0.6370816), (285, 0.596615), (95, 0.52465934), (306, 0.3567965), (88, 0.3546481), (146, 0.30999368), (174, 0.28288025), (10, 0.28163028), (229, 0.27760637), (186, 0.27740777), (507, 0.25684258), (184, 0.25544336), (21, 0.24777737), (366, 0.21464005), (239, 0.1820992), (212, 0.15194818), (477, 0.1354422), (878, 0.13462722), (20, 0.12901892), (420, 0.12670001)]","[99, 285, 95, 306, 88, 146, 174, 10, 229, 186, 507, 184, 21, 366, 239, 212, 477, 878, 20, 420]",13,"[328, 326, 302, 327, 209, 287, 361, 49, 353, 259, 300, 355, 299]",10,"[257, 323, 263, 270, 356, 293, 357, 358, 359, 360]"
"[(285, 0.7017398), (99, 0.6659648), (95, 0.5733005), (306, 0.45872375), (88, 0.40644357), (10, 0.40513137), (186, 0.39337274), (507, 0.38718888), (229, 0.38487533), (146, 0.38033894), (174, 0.37433794), (184, 0.35789984), (21, 0.32671076), (239, 0.28646353), (366, 0.27646407), (212, 0.24398607), (878, 0.2410607), (518, 0.2250676), (20, 0.21564253), (477, 0.20831251)]","[285, 99, 95, 306, 88, 10, 186, 507, 229, 146, 174, 184, 21, 239, 366, 212, 878, 518, 20, 477]",16,"[357, 49, 323, 299, 358, 287, 359, 326, 355, 293, 327, 263, 259, 300, 302, 353]",7,"[257, 328, 270, 209, 356, 360, 361]"
"[(285, 0.5436508), (99, 0.47072625), (95, 0.43656868), (306, 0.2556175), (88, 0.2505933), (186, 0.23417512), (229, 0.21264309), (507, 0.2112069), (146, 0.20640674), (10, 0.19850679), (174, 0.19570856), (184, 0.1901016), (21, 0.18282047), (366, 0.15380847), (239, 0.11554167), (878, 0.11421912), (212, 0.10951953), (518, 0.09887378), (477, 0.09677792), (20, 0.09530598)]","[285, 99, 95, 306, 88, 186, 229, 507, 146, 10, 174, 184, 21, 366, 239, 878, 212, 518, 477, 20]",7,"[300, 327, 323, 360, 302, 259, 299]",16,"[257, 326, 263, 328, 270, 209, 287, 353, 355, 356, 293, 357, 358, 359, 361, 49]"
"[(285, 0.6829167), (99, 0.60412866), (95, 0.5502598), (306, 0.43137908), (88, 0.42217326), (186, 0.4023785), (10, 0.38101473), (507, 0.36182758), (146, 0.34707314), (184, 0.33325177), (229, 0.32788816), (21, 0.31251886), (174, 0.31024426), (366, 0.24329156), (239, 0.21122614), (212, 0.20960855), (518, 0.20039722), (477, 0.18661582), (149, 0.17878447), (878, 0.17316215)]","[285, 99, 95, 306, 88, 186, 10, 507, 146, 184, 229, 21, 174, 366, 239, 212, 518, 477, 149, 878]",18,"[209, 360, 357, 323, 356, 299, 302, 287, 355, 300, 353, 293, 359, 361, 326, 257, 49, 270]",5,"[259, 263, 327, 328, 358]"
"[(285, 0.54208946), (99, 0.5150751), (95, 0.40825376), (306, 0.28335804), (88, 0.27929837), (146, 0.26238856), (186, 0.2583215), (10, 0.2451298), (507, 0.24179304), (229, 0.22561632), (184, 0.2138722), (21, 0.21352778), (174, 0.2038116), (366, 0.16678168), (239, 0.14358392), (878, 0.12717794), (518, 0.11870887), (477, 0.11486984), (212, 0.11466105), (20, 0.10480527)]","[285, 99, 95, 306, 88, 146, 186, 10, 507, 229, 184, 21, 174, 366, 239, 878, 518, 477, 212, 20]",7,"[361, 270, 302, 209, 358, 357, 259]",16,"[257, 323, 326, 263, 327, 328, 287, 353, 355, 356, 293, 359, 360, 299, 300, 49]"
"[(99, 0.5920379), (285, 0.5572929), (95, 0.47934344), (306, 0.3293074), (88, 0.32179022), (186, 0.26436117), (10, 0.25754997), (507, 0.25589284), (229, 0.23753378), (174, 0.2300862), (146, 0.22810508), (21, 0.22111006), (184, 0.20991768), (366, 0.18958126), (239, 0.16306168), (878, 0.1350437), (518, 0.12990601), (212, 0.12913583), (477, 0.12086073), (20, 0.10872033)]","[99, 285, 95, 306, 88, 186, 10, 507, 229, 174, 146, 21, 184, 366, 239, 878, 518, 212, 477, 20]",12,"[358, 259, 302, 356, 326, 270, 353, 323, 359, 263, 257, 299]",11,"[327, 328, 209, 287, 355, 293, 357, 360, 361, 300, 49]"
"[(99, 0.636999), (285, 0.58536345), (95, 0.4851813), (306, 0.34611353), (88, 0.3356835), (186, 0.33379322), (10, 0.31819376), (146, 0.31311473), (229, 0.30886084), (174, 0.28840548), (21, 0.2854693), (507, 0.28066754), (184, 0.25227466), (366, 0.2081003), (239, 0.18892172), (212, 0.16917665), (878, 0.16369718), (518, 0.14619192), (149, 0.14351772), (477, 0.14271483)]","[99, 285, 95, 306, 88, 186, 10, 146, 229, 174, 21, 507, 184, 366, 239, 212, 878, 518, 149, 477]",14,"[356, 360, 299, 328, 353, 326, 49, 358, 263, 209, 259, 327, 270, 257]",9,"[323, 287, 355, 293, 357, 359, 361, 300, 302]"
"[(99, 0.3652438), (285, 0.34819102), (95, 0.23027058), (306, 0.14134996), (88, 0.13085438), (229, 0.119834654), (186, 0.11447959), (10, 0.11266148), (174, 0.10347587), (146, 0.102923706), (21, 0.100201644), (507, 0.09985257), (184, 0.09747371), (366, 0.063731834), (239, 0.054318015), (878, 0.051830452), (518, 0.051040452), (212, 0.04774617), (477, 0.046587326), (20, 0.042124096)]","[99, 285, 95, 306, 88, 229, 186, 10, 174, 146, 21, 507, 184, 366, 239, 878, 518, 212, 477, 20]",3,"[326, 263, 327]",20,"[257, 259, 323, 328, 270, 209, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 299, 300, 302, 49]"
"[(285, 0.47652602), (99, 0.40895793), (95, 0.32630485), (306, 0.19752929), (186, 0.17284624), (88, 0.15125525), (146, 0.15110828), (229, 0.15096259), (10, 0.1509595), (174, 0.14099704), (507, 0.13591963), (184, 0.13583267), (21, 0.13248271), (239, 0.0929374), (878, 0.07921703), (366, 0.07468355), (212, 0.0734787), (518, 0.06984734), (477, 0.06780913), (20, 0.06398352)]","[285, 99, 95, 306, 186, 88, 146, 229, 10, 174, 507, 184, 21, 239, 878, 366, 212, 518, 477, 20]",3,"[300, 355, 323]",20,"[257, 259, 326, 263, 327, 328, 270, 209, 287, 353, 356, 293, 357, 358, 359, 360, 361, 299, 302, 49]"
"[(285, 0.7871051), (99, 0.7856433), (95, 0.673524), (306, 0.5330783), (88, 0.5209994), (186, 0.5104094), (10, 0.5099028), (229, 0.5072013), (146, 0.49107897), (507, 0.48599657), (174, 0.45930827), (21, 0.4416971), (184, 0.43078208), (366, 0.37350968), (239, 0.33549327), (212, 0.30567825), (878, 0.30391788), (518, 0.2955171), (420, 0.25180697), (477, 0.24814355)]","[285, 99, 95, 306, 88, 186, 10, 229, 146, 507, 174, 21, 184, 366, 239, 212, 878, 518, 420, 477]",21,"[360, 209, 356, 49, 326, 299, 361, 323, 270, 302, 293, 353, 355, 287, 359, 263, 257, 327, 357, 300, 328]",2,"[259, 358]"
"[(285, 0.7790052), (99, 0.73516643), (95, 0.6246361), (88, 0.54982466), (306, 0.5272031), (186, 0.51983196), (229, 0.50291044), (10, 0.5013662), (507, 0.4809702), (146, 0.4667536), (174, 0.45265383), (21, 0.44247866), (184, 0.4319538), (239, 0.35222638), (366, 0.34007382), (878, 0.30074194), (212, 0.30012092), (20, 0.2649167), (477, 0.2625291), (518, 0.2555077)]","[285, 99, 95, 88, 306, 186, 229, 10, 507, 146, 174, 21, 184, 239, 366, 878, 212, 20, 477, 518]",22,"[287, 302, 359, 259, 300, 299, 327, 360, 361, 355, 323, 357, 49, 293, 328, 257, 270, 209, 353, 356, 326, 358]",1,[263]
