user_id,top_20_with_score,top_20,hit_ratio,ndcg
732,"[(180, 0.8821346), (201, 0.6991869), (545, 0.66385454), (88, 0.632563), (27, 0.5843549), (402, 0.5727073), (731, 0.57043093), (430, 0.52303), (132, 0.51105773), (226, 0.48820716), (824, 0.34766012), (294, 0.3417861), (706, 0.3034696), (1040, 0.27752), (714, 0.2665527), (158, 0.2586648), (769, 0.25354028), (395, 0.2503829), (79, 0.2499388), (688, 0.24639302)]","[180, 201, 545, 88, 27, 402, 731, 430, 132, 226, 824, 294, 706, 1040, 714, 158, 769, 395, 79, 688]",1,0.5
733,"[(180, 0.87161285), (120, 0.7556475), (87, 0.6334571), (69, 0.59370124), (596, 0.5626451), (196, 0.54715806), (174, 0.52983886), (240, 0.50461787), (691, 0.48811364), (136, 0.48113093), (430, 0.4741702), (61, 0.44715074), (865, 0.44305062), (202, 0.440922), (321, 0.43439713), (122, 0.42225286), (155, 0.41622332), (738, 0.39815286), (558, 0.39025047), (121, 0.38883245)]","[180, 120, 87, 69, 596, 196, 174, 240, 691, 136, 430, 61, 865, 202, 321, 122, 155, 738, 558, 121]",1,0.6309297535714574
734,"[(293, 0.7909222), (194, 0.6491615), (526, 0.642127), (70, 0.63329494), (327, 0.6195354), (228, 0.5687263), (384, 0.5387833), (184, 0.52321815), (431, 0.5215263), (410, 0.4997168), (430, 0.48133498), (401, 0.45730096), (707, 0.45691547), (522, 0.42168465), (530, 0.351054), (284, 0.35039395), (213, 0.32751504), (927, 0.30139554), (333, 0.30117708), (490, 0.29231676)]","[293, 194, 526, 70, 327, 228, 384, 184, 431, 410, 430, 401, 707, 522, 530, 284, 213, 927, 333, 490]",1,0.244650542118226
735,"[(287, 0.75748694), (167, 0.6718639), (356, 0.6689926), (215, 0.6659046), (274, 0.5886689), (306, 0.5302632), (650, 0.51369655), (430, 0.50317186), (366, 0.4977652), (316, 0.4877703), (208, 0.48691693), (226, 0.465315), (318, 0.45280707), (483, 0.42181882), (238, 0.40716553), (651, 0.40216157), (518, 0.39642933), (333, 0.3229438), (294, 0.31667697), (501, 0.29768604)]","[287, 167, 356, 215, 274, 306, 650, 430, 366, 316, 208, 226, 318, 483, 238, 651, 518, 333, 294, 501]",0,0.0
736,"[(152, 0.6497894), (70, 0.6316897), (654, 0.6204503), (69, 0.59911114), (146, 0.58282346), (384, 0.5371831), (174, 0.5355847), (132, 0.46653515), (23, 0.40301216), (651, 0.37852925), (734, 0.3698843), (13, 0.36969185), (65, 0.36691034), (683, 0.35837242), (140, 0.34548485), (479, 0.33563095), (241, 0.3155534), (746, 0.29185215), (411, 0.28946966), (968, 0.27944225)]","[152, 70, 654, 69, 146, 384, 174, 132, 23, 651, 734, 13, 65, 683, 140, 479, 241, 746, 411, 968]",1,0.33333333333333337
737,"[(10, 0.5763792), (131, 0.5622721), (470, 0.50618285), (306, 0.49938628), (12, 0.43352947), (844, 0.41462177), (30, 0.40197086), (878, 0.3500536), (183, 0.3248511), (339, 0.3127845), (20, 0.30479267), (708, 0.28709504), (326, 0.27728313), (1133, 0.25443137), (385, 0.2471285), (678, 0.24163945), (618, 0.22379987), (135, 0.22340997), (819, 0.22136651), (825, 0.21345063)]","[10, 131, 470, 306, 12, 844, 30, 878, 183, 339, 20, 708, 326, 1133, 385, 678, 618, 135, 819, 825]",1,0.23540891336663824
738,"[(195, 0.7112887), (87, 0.6369967), (96, 0.61561704), (8, 0.5413142), (184, 0.5188145), (7, 0.49503386), (410, 0.4943752), (210, 0.455594), (426, 0.44127548), (47, 0.4309411), (450, 0.40803504), (32, 0.37359035), (259, 0.36706242), (442, 0.34642896), (140, 0.34150618), (302, 0.32708138), (52, 0.3231383), (339, 0.31989473), (291, 0.29936314), (927, 0.29652107)]","[195, 87, 96, 8, 184, 7, 410, 210, 426, 47, 450, 32, 259, 442, 140, 302, 52, 339, 291, 927]",1,0.5
739,"[(190, 0.7570711), (195, 0.73858523), (171, 0.72336197), (422, 0.68863845), (152, 0.678719), (70, 0.6613352), (134, 0.6039675), (274, 0.6030692), (228, 0.5985742), (273, 0.5960453), (244, 0.5890299), (288, 0.53935105), (7, 0.53818834), (513, 0.50142497), (269, 0.49593678), (865, 0.49321264), (168, 0.48230177), (76, 0.46149024), (1015, 0.3778139), (282, 0.36386773)]","[190, 195, 171, 422, 152, 70, 134, 274, 228, 273, 244, 288, 7, 513, 269, 865, 168, 76, 1015, 282]",1,0.27023815442731974
740,"[(545, 0.6487574), (410, 0.5148176), (187, 0.4730873), (202, 0.46435705), (300, 0.43309247), (738, 0.4210266), (251, 0.4173789), (762, 0.40702146), (176, 0.40098485), (57, 0.40053114), (98, 0.39645767), (651, 0.39561814), (518, 0.38991827), (527, 0.37412944), (505, 0.34001693), (814, 0.32746467), (490, 0.30736735), (9, 0.3072759), (326, 0.30361548), (503, 0.30053335)]","[545, 410, 187, 202, 300, 738, 251, 762, 176, 57, 98, 651, 518, 527, 505, 814, 490, 9, 326, 503]",1,0.244650542118226
741,"[(327, 0.64008534), (8, 0.5697552), (254, 0.5694604), (392, 0.5693402), (306, 0.5382291), (410, 0.5272785), (198, 0.51448625), (239, 0.44758523), (450, 0.44572031), (761, 0.43130872), (249, 0.4187332), (428, 0.38451314), (213, 0.3600959), (224, 0.32991412), (51, 0.3186568), (635, 0.31539908), (218, 0.3104254), (156, 0.3017912), (469, 0.293423), (72, 0.28953278)]","[327, 8, 254, 392, 306, 410, 198, 239, 450, 761, 249, 428, 213, 224, 51, 635, 218, 156, 469, 72]",1,0.2789429456511298
742,"[(120, 0.7784934), (182, 0.6302272), (229, 0.61720985), (507, 0.58352375), (731, 0.5651445), (478, 0.55510986), (184, 0.55309165), (470, 0.54725194), (272, 0.51150835), (401, 0.49277782), (187, 0.4918623), (47, 0.4723492), (472, 0.46904442), (318, 0.4659061), (844, 0.46321404), (30, 0.45022082), (450, 0.44897878), (659, 0.4470813), (176, 0.42035282), (259, 0.40792337)]","[120, 182, 229, 507, 731, 478, 184, 470, 272, 401, 187, 47, 472, 318, 844, 30, 450, 659, 176, 259]",1,0.30102999566398114
743,"[(21, 0.57813734), (402, 0.57499063), (731, 0.57271737), (271, 0.57212424), (581, 0.5659168), (136, 0.52994454), (366, 0.51875263), (627, 0.49129376), (76, 0.46578), (528, 0.4244417), (595, 0.41746223), (420, 0.38320777), (484, 0.37064296), (708, 0.34540212), (692, 0.3401173), (326, 0.3345326), (709, 0.32842916), (44, 0.32516447), (695, 0.32111982), (191, 0.3171682)]","[21, 402, 731, 271, 581, 136, 366, 627, 76, 528, 595, 420, 484, 708, 692, 326, 709, 44, 695, 191]",1,0.3154648767857287
744,"[(186, 0.57413644), (178, 0.5687028), (143, 0.5660902), (567, 0.55605316), (271, 0.5283249), (306, 0.50232124), (248, 0.48461488), (292, 0.44538495), (269, 0.44349024), (251, 0.39199287), (558, 0.38768518), (297, 0.38429245), (1027, 0.3614877), (689, 0.35893098), (65, 0.3582689), (878, 0.3530468), (197, 0.34930417), (80, 0.32718188), (20, 0.30758202), (189, 0.29931)]","[186, 178, 143, 567, 271, 306, 248, 292, 269, 251, 558, 297, 1027, 689, 65, 878, 197, 80, 20, 189]",1,0.227670248696953
745,"[(287, 0.74303573), (268, 0.5399493), (217, 0.51976156), (76, 0.41193855), (450, 0.40783682), (446, 0.40771067), (464, 0.37902233), (85, 0.3676824), (284, 0.3449164), (149, 0.3347179), (505, 0.3188474), (9, 0.28725758), (309, 0.28063333), (44, 0.275204), (624, 0.26527518), (289, 0.25310758), (158, 0.21547444), (769, 0.21096219), (100, 0.21066438), (493, 0.20851241)]","[287, 268, 217, 76, 450, 446, 464, 85, 284, 149, 505, 9, 309, 44, 624, 289, 158, 769, 100, 493]",1,0.2789429456511298
746,"[(146, 0.6355821), (143, 0.6248219), (747, 0.57523745), (471, 0.5010328), (239, 0.489263), (762, 0.4659658), (331, 0.44830036), (140, 0.42180818), (333, 0.37547147), (294, 0.36874044), (755, 0.36134627), (309, 0.35794726), (577, 0.33500296), (706, 0.32891208), (435, 0.3233707), (231, 0.306369), (164, 0.2683189), (923, 0.26831004), (1043, 0.26747888), (354, 0.24887422)]","[146, 143, 747, 471, 239, 762, 331, 140, 333, 294, 755, 309, 577, 706, 435, 231, 164, 923, 1043, 354]",0,0.0
747,"[(97, 0.74803), (404, 0.72837865), (275, 0.6085954), (14, 0.599069), (288, 0.4919437), (22, 0.44725278), (865, 0.4400728), (743, 0.38143346), (518, 0.36342016), (500, 0.3582716), (177, 0.3197845), (1010, 0.3060748), (333, 0.2919143), (294, 0.28599524), (211, 0.27751583), (503, 0.2767045), (91, 0.26697323), (698, 0.26287034), (377, 0.2514431), (745, 0.24385148)]","[97, 404, 275, 14, 288, 22, 865, 743, 518, 500, 177, 1010, 333, 294, 211, 503, 91, 698, 377, 745]",1,0.23540891336663824
748,"[(69, 0.6437636), (507, 0.60390455), (558, 0.461908), (743, 0.45566845), (506, 0.40417552), (241, 0.38209367), (381, 0.3510868), (191, 0.33345556), (863, 0.3308695), (242, 0.33012956), (162, 0.32687873), (289, 0.31655523), (304, 0.30327064), (407, 0.30261186), (457, 0.27152118), (127, 0.26664904), (1043, 0.25883538), (337, 0.23776619), (310, 0.23446798), (107, 0.22357662)]","[69, 507, 558, 743, 506, 241, 381, 191, 863, 242, 162, 289, 304, 407, 457, 127, 1043, 337, 310, 107]",0,0.0
749,"[(654, 0.62480026), (274, 0.5761543), (143, 0.5760829), (281, 0.5670768), (473, 0.5494491), (258, 0.4751295), (93, 0.43223858), (122, 0.43197316), (90, 0.3791268), (1027, 0.3742727), (689, 0.37167823), (1015, 0.3357791), (839, 0.32911465), (323, 0.32346344), (62, 0.32079557), (9, 0.29471132), (379, 0.2913106), (503, 0.2881297), (709, 0.2854863), (1013, 0.2802764)]","[654, 274, 143, 281, 473, 258, 93, 122, 90, 1027, 689, 1015, 839, 323, 62, 9, 379, 503, 709, 1013]",0,0.0
750,"[(264, 0.68888086), (134, 0.60538167), (254, 0.5793924), (234, 0.5770667), (731, 0.57255715), (581, 0.5657559), (514, 0.55839634), (154, 0.5197376), (202, 0.4933553), (321, 0.4870301), (245, 0.48541382), (168, 0.48328057), (76, 0.46245998), (409, 0.43896538), (527, 0.4026117), (505, 0.36926162), (241, 0.36143708), (681, 0.34649873), (529, 0.3054064), (548, 0.30347055)]","[264, 134, 254, 234, 731, 581, 514, 154, 202, 321, 245, 168, 76, 409, 527, 505, 241, 681, 529, 548]",0,0.0
751,"[(120, 0.7908084), (78, 0.7298936), (422, 0.69896), (124, 0.66417587), (495, 0.662103), (88, 0.6444161), (8, 0.59004587), (482, 0.57745016), (430, 0.53705513), (210, 0.518793), (202, 0.5077989), (46, 0.4911394), (176, 0.44799435), (464, 0.44713745), (528, 0.4396053), (683, 0.42291182), (653, 0.41160694), (481, 0.41094452), (503, 0.34635365), (695, 0.3359576)]","[120, 78, 422, 124, 495, 88, 8, 482, 430, 210, 202, 46, 176, 464, 528, 683, 653, 481, 503, 695]",0,0.0
752,"[(221, 0.7660944), (236, 0.75703967), (741, 0.692633), (87, 0.6557551), (418, 0.5991364), (27, 0.57164055), (8, 0.5648012), (288, 0.52482027), (707, 0.48496318), (450, 0.44207954), (54, 0.4405137), (297, 0.42217317), (664, 0.41022804), (1027, 0.4002402), (734, 0.39997047), (527, 0.38700473), (52, 0.35716984), (20, 0.34525034), (86, 0.3067533), (672, 0.30228326)]","[221, 236, 741, 87, 418, 27, 8, 288, 707, 450, 54, 297, 664, 1027, 734, 527, 52, 20, 86, 672]",1,0.227670248696953
753,"[(422, 0.6867585), (185, 0.6808765), (69, 0.62779933), (186, 0.6087003), (274, 0.6009721), (225, 0.5810127), (384, 0.5701903), (258, 0.5108161), (123, 0.49690548), (226, 0.4839785), (245, 0.48159558), (417, 0.45605677), (525, 0.4458033), (734, 0.41203666), (65, 0.40920117), (481, 0.38924128), (420, 0.3760382), (323, 0.36193505), (927, 0.34124318), (333, 0.34100994)]","[422, 185, 69, 186, 274, 225, 384, 258, 123, 226, 245, 417, 525, 734, 65, 481, 420, 323, 927, 333]",0,0.0
754,"[(97, 0.7697238), (741, 0.69777393), (167, 0.6782626), (332, 0.6617708), (545, 0.6576078), (88, 0.62606245), (146, 0.6067136), (178, 0.59815526), (131, 0.5928264), (507, 0.58198583), (254, 0.57046056), (174, 0.56354976), (587, 0.55782026), (747, 0.5443792), (269, 0.487038), (446, 0.44686076), (743, 0.42438784), (176, 0.41839454), (238, 0.41799983), (683, 0.3937869)]","[97, 741, 167, 332, 545, 88, 146, 178, 131, 507, 254, 174, 587, 747, 269, 446, 743, 176, 238, 683]",1,0.2559580248098155
755,"[(167, 0.653191), (152, 0.64669746), (301, 0.6434942), (473, 0.5412809), (199, 0.4534268), (269, 0.44752312), (226, 0.4365126), (677, 0.42600864), (300, 0.41136637), (54, 0.40606377), (85, 0.3674302), (115, 0.3248232), (339, 0.3194643), (189, 0.30304965), (681, 0.29749855), (211, 0.28137544), (400, 0.2803972), (242, 0.26480493), (64, 0.26345983), (289, 0.2529026)]","[167, 152, 301, 473, 199, 269, 226, 677, 300, 54, 85, 115, 339, 189, 681, 211, 400, 242, 64, 289]",1,0.2890648263178878
756,"[(327, 0.632954), (181, 0.6204713), (474, 0.603077), (596, 0.58385503), (288, 0.5190825), (123, 0.47673315), (865, 0.47012737), (475, 0.4478253), (446, 0.43270877), (528, 0.3963254), (925, 0.363348), (1010, 0.33479398), (66, 0.318759), (662, 0.3069856), (51, 0.3064218), (86, 0.29812264), (672, 0.29372513), (529, 0.28218043), (385, 0.2748202), (780, 0.25753546)]","[327, 181, 474, 596, 288, 123, 865, 475, 446, 528, 925, 1010, 66, 662, 51, 86, 672, 529, 385, 780]",1,1.0
757,"[(186, 0.6781739), (844, 0.5562732), (522, 0.5514895), (20, 0.46290842), (814, 0.4581159), (755, 0.4343204), (503, 0.43113723), (1133, 0.40819556), (660, 0.39946383), (641, 0.39668673), (735, 0.3522446), (496, 0.33089155), (671, 0.31908125), (728, 0.30634305), (901, 0.28066128), (947, 0.26541066), (56, 0.26045564), (880, 0.25792336), (680, 0.23122662), (855, 0.2208473)]","[186, 844, 522, 20, 814, 755, 503, 1133, 660, 641, 735, 496, 671, 728, 901, 947, 56, 880, 680, 855]",1,0.25
758,"[(285, 0.8076961), (150, 0.7698909), (312, 0.67734635), (182, 0.6302076), (392, 0.57186913), (184, 0.55307084), (306, 0.54122686), (199, 0.494612), (865, 0.48611563), (300, 0.4531311), (251, 0.43725127), (409, 0.43006647), (519, 0.42730755), (238, 0.42024493), (259, 0.40820825), (500, 0.40445516), (169, 0.3997333), (197, 0.3955053), (280, 0.3818551), (750, 0.38154468)]","[285, 150, 312, 182, 392, 184, 306, 199, 865, 300, 251, 409, 519, 238, 259, 500, 169, 197, 280, 750]",1,0.23137821315975918
759,"[(285, 0.78200597), (221, 0.74253327), (88, 0.5899813), (418, 0.5667668), (94, 0.54131603), (268, 0.52536106), (482, 0.5110733), (587, 0.51049757), (322, 0.4169668), (93, 0.4062116), (121, 0.37224996), (249, 0.36283112), (13, 0.3469803), (595, 0.3456192), (357, 0.34157017), (16, 0.3119179), (681, 0.2812204), (224, 0.27738178), (968, 0.25998822), (672, 0.25553194)]","[285, 221, 88, 418, 94, 268, 482, 587, 322, 93, 121, 249, 13, 595, 357, 16, 681, 224, 968, 672]",1,0.23981246656813146
760,"[(99, 0.8398918), (171, 0.70276606), (78, 0.6994749), (70, 0.6384296), (237, 0.6306532), (124, 0.63010687), (178, 0.5812052), (273, 0.57158446), (510, 0.5263128), (306, 0.5182105), (247, 0.49469954), (656, 0.48262677), (258, 0.4818032), (322, 0.4497779), (417, 0.42396715), (30, 0.42361456), (518, 0.38324636), (750, 0.35390776), (177, 0.3386636), (1010, 0.32453057)]","[99, 171, 78, 70, 237, 124, 178, 273, 510, 306, 247, 656, 258, 322, 417, 30, 518, 750, 177, 1010]",1,0.3562071871080222
761,"[(203, 0.7893776), (209, 0.7485119), (418, 0.61844236), (153, 0.5332662), (430, 0.52978086), (154, 0.5268596), (656, 0.5225236), (258, 0.52178395), (204, 0.4675931), (57, 0.4386535), (216, 0.42527232), (197, 0.4136681), (284, 0.40516534), (479, 0.3919796), (302, 0.3873975), (839, 0.38174123), (661, 0.36194643), (681, 0.3562248), (708, 0.3517888), (314, 0.34676415)]","[203, 209, 418, 153, 430, 154, 656, 258, 204, 57, 216, 197, 284, 479, 302, 839, 661, 681, 708, 314]",1,0.23137821315975918
762,"[(117, 0.61983335), (186, 0.6112616), (272, 0.51976776), (132, 0.510334), (707, 0.5005804), (61, 0.4980255), (168, 0.48333046), (522, 0.4673549), (446, 0.45855674), (738, 0.45032534), (37, 0.44812414), (57, 0.4294615), (528, 0.4216154), (85, 0.4182084), (481, 0.3933043), (280, 0.39086092), (925, 0.38937142), (53, 0.35578367), (291, 0.34850785), (692, 0.33729127)]","[117, 186, 272, 132, 707, 61, 168, 522, 446, 738, 37, 57, 528, 85, 481, 280, 925, 53, 291, 692]",1,0.43067655807339306
763,"[(209, 0.73220974), (195, 0.7271039), (275, 0.62995267), (28, 0.436077), (500, 0.3912748), (325, 0.3891735), (479, 0.35962787), (80, 0.3594569), (115, 0.35292074), (719, 0.33968797), (130, 0.32980132), (161, 0.27843505), (726, 0.26541463), (67, 0.2617903), (104, 0.24087968), (119, 0.23990889), (415, 0.23078263), (1043, 0.22441766), (345, 0.22069755), (638, 0.21231657)]","[209, 195, 275, 28, 500, 325, 479, 80, 115, 719, 130, 161, 726, 67, 104, 119, 415, 1043, 345, 638]",1,0.5
764,"[(422, 0.6940364), (312, 0.68810874), (175, 0.6476677), (117, 0.62530446), (596, 0.60574317), (507, 0.5955269), (271, 0.576702), (431, 0.5636223), (163, 0.5593721), (270, 0.55720663), (12, 0.4989858), (300, 0.472955), (239, 0.4712349), (659, 0.467638), (147, 0.45132548), (653, 0.4044318), (506, 0.39551055), (1010, 0.37165847), (400, 0.3388924), (91, 0.32814044)]","[422, 312, 175, 117, 596, 507, 271, 431, 163, 270, 12, 300, 239, 659, 147, 653, 506, 1010, 400, 91]",1,0.23981246656813146
765,"[(55, 0.8154715), (78, 0.72092354), (152, 0.6794934), (474, 0.61949235), (281, 0.5951328), (731, 0.57197887), (122, 0.47236514), (41, 0.4391933), (280, 0.3882614), (508, 0.35615307), (672, 0.31532246), (156, 0.3113694), (863, 0.309383), (67, 0.27941617), (714, 0.26157618), (918, 0.25585407), (290, 0.25183743), (769, 0.24872433), (395, 0.24560715), (874, 0.24134131)]","[55, 78, 152, 474, 281, 731, 122, 41, 280, 508, 672, 156, 863, 67, 714, 918, 290, 769, 395, 874]",1,0.23137821315975918
766,"[(203, 0.78244466), (236, 0.7642969), (195, 0.7356729), (545, 0.6611124), (81, 0.62488073), (596, 0.59607255), (94, 0.5870636), (196, 0.58195883), (384, 0.5686513), (271, 0.5668284), (581, 0.5606032), (478, 0.55740005), (650, 0.5270776), (22, 0.49480376), (61, 0.49227995), (318, 0.46850824), (522, 0.46021438), (1027, 0.409488), (216, 0.40919375), (1, 0.37311834)]","[203, 236, 195, 545, 81, 596, 94, 196, 384, 271, 581, 478, 650, 22, 61, 318, 522, 1027, 216, 1]",0,0.0
767,"[(285, 0.7821266), (6, 0.73238903), (264, 0.6473881), (301, 0.6347156), (182, 0.5929324), (69, 0.5866519), (402, 0.5227174), (163, 0.49725145), (747, 0.49681813), (3, 0.44823584), (230, 0.44745395), (123, 0.4361718), (292, 0.43463537), (46, 0.40966833), (93, 0.4092971), (284, 0.33008444), (653, 0.32784703), (140, 0.326551), (750, 0.3244267), (925, 0.32324368)]","[285, 6, 264, 301, 182, 69, 402, 163, 747, 3, 230, 123, 292, 46, 93, 284, 653, 140, 750, 925]",1,0.3562071871080222
768,"[(173, 0.8064027), (116, 0.7639573), (209, 0.7219898), (299, 0.7026428), (171, 0.70078534), (741, 0.680744), (229, 0.5967329), (143, 0.57635254), (131, 0.5734975), (306, 0.5146633), (303, 0.4864471), (656, 0.47782826), (3, 0.4734917), (121, 0.4001175), (212, 0.39582908), (464, 0.3888404), (518, 0.3784877), (527, 0.36214375), (1015, 0.3376094), (839, 0.33092672)]","[173, 116, 209, 299, 171, 741, 229, 143, 131, 306, 303, 656, 3, 121, 212, 464, 518, 527, 1015, 839]",0,0.0
769,"[(285, 0.804197), (120, 0.7745966), (404, 0.7481743), (78, 0.71068805), (186, 0.59960985), (143, 0.59175193), (225, 0.5717316), (153, 0.51266235), (230, 0.49751458), (292, 0.48562372), (214, 0.4659635), (519, 0.42307273), (212, 0.42271823), (664, 0.41308126), (259, 0.40402913), (734, 0.402801), (325, 0.39817047), (1015, 0.36520213), (177, 0.3614506), (427, 0.33705756)]","[285, 120, 404, 78, 186, 143, 225, 153, 230, 292, 214, 519, 212, 664, 259, 734, 325, 1015, 177, 427]",1,0.23981246656813146
770,"[(287, 0.7585247), (741, 0.69279224), (275, 0.63100165), (229, 0.61013585), (507, 0.57625467), (731, 0.55707115), (306, 0.530837), (199, 0.48217773), (342, 0.42190012), (32, 0.40119237), (528, 0.39917362), (500, 0.39133292), (169, 0.38666472), (20, 0.33895653), (1010, 0.33768344), (684, 0.304254), (91, 0.2962678), (509, 0.2954684), (330, 0.29545295), (242, 0.28999454)]","[287, 741, 275, 229, 507, 731, 306, 199, 342, 32, 528, 500, 169, 20, 1010, 684, 91, 509, 330, 242]",1,0.227670248696953
771,"[(209, 0.7379695), (24, 0.6414463), (117, 0.6124819), (186, 0.6038502), (587, 0.5582055), (136, 0.51906985), (528, 0.41175058), (85, 0.40836704), (590, 0.368076), (222, 0.36532536), (1046, 0.34191784), (381, 0.32185316), (400, 0.31865665), (86, 0.312921), (695, 0.3088685), (311, 0.3084986), (416, 0.2951378), (706, 0.2913799), (315, 0.2873232), (448, 0.2706452)]","[209, 24, 117, 186, 587, 136, 528, 85, 590, 222, 1046, 381, 400, 86, 695, 311, 416, 706, 315, 448]",1,0.244650542118226
772,"[(116, 0.78376496), (193, 0.6477064), (691, 0.5347827), (513, 0.5028228), (61, 0.4983936), (865, 0.49461028), (522, 0.46772915), (528, 0.42198205), (527, 0.40339908), (18, 0.36133865), (1011, 0.31135023), (658, 0.29696745), (315, 0.2967923), (304, 0.28557485), (615, 0.26367706), (457, 0.25499994), (100, 0.25092784), (493, 0.24849415), (125, 0.22658025), (355, 0.22575423)]","[116, 193, 691, 513, 61, 865, 522, 528, 527, 18, 1011, 658, 315, 304, 615, 457, 100, 493, 125, 355]",0,0.0
773,"[(285, 0.8196473), (11, 0.7267918), (312, 0.6943328), (332, 0.6805471), (70, 0.6734232), (482, 0.5788818), (303, 0.5372524), (123, 0.5150857), (677, 0.49254692), (23, 0.46536767), (259, 0.43303624), (878, 0.42378968), (80, 0.39814985), (16, 0.39620394), (323, 0.3824252), (704, 0.37912673), (2, 0.3627796), (692, 0.35300997), (490, 0.35134444), (557, 0.34659857)]","[285, 11, 312, 332, 70, 482, 303, 123, 677, 23, 259, 878, 80, 16, 323, 704, 2, 692, 490, 557]",1,0.6309297535714574
